Wed Oct 08 21:21:03 CST 2014
Timestamp, DB min, DB max, DB current, DB used, Core Threads, Active Threads, Queue Tasks, Completed Tasks, Sessions, NIO Read, NIO Written, Queued NIO events, Queues NIO writes
1412797239171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797244170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797249170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797254170,5,25,4,1,17,0,0,60,0,52,1,0,0
1412797259170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797264171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797269171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797274171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797279171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797284170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797289171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797294170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797299171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797304171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797309170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797314171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797319170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797324170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797329171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797334171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797339170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797344170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797349170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797354171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797359170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797364170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797369171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797374171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797379170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797384171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797389171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797394171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797399171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797404170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797409170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797414171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797419170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797424170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797429170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797434171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797439171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797444170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797449170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797454170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797459170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797464171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797469170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797474171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797479170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797484171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797489171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797494171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797499171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797504171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797509171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797514171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797519170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797524171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797529170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797534170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797539171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797544171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797549171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797554170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797559170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797564171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797569170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797574171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797579170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797584170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797589170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797594170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797599171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797604170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797609170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797614170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797619171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797624171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797629171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797634170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797639170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797644171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797649170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797654171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797659170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797664170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797669171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797674170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797679171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797684170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797689171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797694171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797699170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797704171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797709170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797714171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797719171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797724171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797729170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797734171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797739170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797744171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797749170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797754171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797759170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797764170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797769171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797774170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797779170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797784170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797789171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797794171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797799171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797804170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797809170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797814170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797819170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797824171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797829171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797834171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797839171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797844171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797849171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797854171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797859170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797864171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797869170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797874170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797879171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797884171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797889171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797894171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797899171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797904170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797909171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797914170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797919171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797924171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797929171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797934170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797939171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797944171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797949170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797954170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797959170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797964170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797969171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797974171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797979170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797984171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797989170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797994170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412797999171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798004170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798009171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798014171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798019171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798024170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798029171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798034171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798039171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798044171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798049171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798054171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798059171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798064170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798069170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798074171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798079170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798084171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798089171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798094170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798099171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798104171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798109171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798114171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798119170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798124170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798129171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798134170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798139170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798144171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798149171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798154170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798159170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798164170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798169171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798174171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798179170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798184170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798189170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798194170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798199170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798204170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798209170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798214171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798219170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798224170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798229170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798234170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798239170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798244170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798249170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798254171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798259170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798264171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798269171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798274170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798279171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798284170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798289170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798294171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798299171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798304171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798309171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798314171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798319171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798324170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798329171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798334171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798339170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798344170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798349171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798354170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798359170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798364170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798369171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798374171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798379170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798384171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798389171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798394171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798399170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798404171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798409170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798414170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798419171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798424170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798429170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798434171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798439171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798444171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798449171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798454171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798459170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798464171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798469171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798474170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798479170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798484171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798489171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798494170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798499170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798504171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798509170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798514171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798519170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798524171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798529170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798534171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798539170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798544170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798549170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798554170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798559170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798564170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798569170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798574171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798579170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798584170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798589171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798594171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798599170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798604171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798609170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798614171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798619171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798624170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798629170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798634171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798639170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798644170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798649170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798654171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798659170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798664171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798669170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798674170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798679171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798684170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798689170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798694170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798699170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798704172,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798709171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798714170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798719170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798724170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798729170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798734170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798739171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798744171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798749171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798754171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798759171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798764170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798769171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798774170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798779171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798784171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798789171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798794170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798799170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798804170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798809170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798814171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798819171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798824170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798829171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798834170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798839170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798844171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798849171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798854171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798859171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798864170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798869170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798874170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798879170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798884171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798889172,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798894171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798899174,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798904170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798909171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798914170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798919171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798924171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798929171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798934171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798939170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798944170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798949171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798954170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798959171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798964171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798969170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798974171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798979171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798984170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798989170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798994170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412798999171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799004170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799009171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799014171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799019170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799024170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799029170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799034171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799039171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799044171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799049170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799054170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799059170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799064171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799069170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799074171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799079170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799084170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799089171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799094170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799099171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799104170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799109170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799114170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799119171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799124171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799129171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799134170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799139171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799144170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799149171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799154170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799159170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799164170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799169170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799174171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799179171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799184170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799189170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799194171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799199170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799204170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799209170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799214171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799219171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799224171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799229170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799234170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799239170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799244170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799249170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799254171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799259171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799264171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799269170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799274170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799279170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799284171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799289170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799294170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799299171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799304170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799309171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799314171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799319171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799324170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799329170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799334170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799339171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799344171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799349171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799354170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799359170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799364171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799369170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799374171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799379171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799384171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799389171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799394170,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799399171,5,25,5,0,17,0,0,60,0,52,1,0,0
1412799404170,5,25,5,0,17,0,0,60,0,52,1,0,0
